date_name,local_team,local_result,visitor_result,visitor_team
Torneo Clausura 2001,Estudiantes (LP),2,1,Union
Torneo Apertura 2001,Argentinos,0,2,Velez
Torneo Apertura 2001,San Lorenzo,2,2,Estudiantes (LP)
Torneo Apertura 2001,San Lorenzo,3,1,Newells
Torneo Clausura 2001,San Lorenzo,2,1,Newells
Torneo Clausura 2001,Los Andes,4,1,Talleres (C)
Torneo Clausura 2001,San Lorenzo,1,0,Los Andes
Torneo Apertura 2001,Huracan,0,1,Colon
Torneo Clausura 2001,Huracan,1,3,Colon
Torneo Apertura 2001,Banfield,1,1,Velez
Torneo Apertura 2001,Boca Juniors,1,3,Belgrano
Torneo Clausura 2001,Los Andes,1,4,Rosario Central
Torneo Clausura 2001,Boca Juniors,1,1,Belgrano
Torneo Apertura 2001,Chacarita,2,0,Nueva Chicago
Torneo Clausura 2001,Belgrano,1,1,Estudiantes (LP)
Torneo Apertura 2001,Estudiantes (LP),2,0,Belgrano
Torneo Clausura 2001,River Plate,2,0,Los Andes
Torneo Clausura 2001,Los Andes,2,2,Racing Club
Torneo Clausura 2001,Newells,2,1,Los Andes
Torneo Apertura 2001,Rosario Central,2,1,Lanus
Torneo Clausura 2001,Lanus,4,1,Rosario Central
Torneo Apertura 2001,Chacarita,2,2,Belgrano
Torneo Clausura 2001,Argentinos,0,0,Velez
Torneo Clausura 2001,Union,4,2,Los Andes
Torneo Clausura 2001,Union,0,3,Huracan
Torneo Apertura 2001,Huracan,2,2,Union
Torneo Apertura 2001,Union,2,2,Estudiantes (LP)
Torneo Apertura 2001,Talleres (C),0,1,Estudiantes (LP)
Torneo Clausura 2001,Rosario Central,4,2,Huracan
Torneo Clausura 2001,Estudiantes (LP),1,0,Talleres (C)
Torneo Apertura 2001,Huracan,0,4,Rosario Central
Torneo Apertura 2001,Huracan,0,1,Racing Club
Torneo Clausura 2001,Huracan,1,1,Racing Club
Torneo Apertura 2001,Banfield,2,2,San Lorenzo
Torneo Clausura 2001,Racing Club,1,1,Lanus
Torneo Apertura 2001,Racing Club,2,0,Lanus
Torneo Apertura 2001,Nueva Chicago,4,4,Racing Club
Torneo Clausura 2001,River Plate,3,2,Argentinos
Torneo Clausura 2001,Estudiantes (LP),0,5,San Lorenzo
Torneo Clausura 2001,Chacarita,1,1,Talleres (C)
Torneo Apertura 2001,Chacarita,0,1,Talleres (C)
Torneo Apertura 2001,River Plate,3,0,Estudiantes (LP)
Torneo Apertura 2001,Nueva Chicago,3,1,Newells
Torneo Apertura 2001,Belgrano,0,2,Independiente
Torneo Clausura 2001,River Plate,6,2,Estudiantes (LP)
Torneo Clausura 2001,Los Andes,4,2,Velez
Torneo Apertura 2001,Huracan,2,3,Nueva Chicago
Torneo Clausura 2001,Belgrano,0,0,Gimnasia (LP)
Torneo Apertura 2001,Argentinos,1,3,River Plate
Torneo Clausura 2001,Boca Juniors,3,0,River Plate
Torneo Apertura 2001,Lanus,1,0,Argentinos
Torneo Apertura 2001,Newells,5,2,Huracan
Torneo Apertura 2001,River Plate,4,0,Gimnasia (LP)
Torneo Clausura 2001,Talleres (C),3,0,Colon
Torneo Apertura 2001,Colon,3,0,Talleres (C)
Torneo Apertura 2001,Colon,2,3,Argentinos
Torneo Clausura 2001,Colon,0,1,Argentinos
Torneo Apertura 2001,Union,2,2,Boca Juniors
Torneo Clausura 2001,Boca Juniors,1,3,Union
Torneo Clausura 2001,Racing Club,1,1,Velez
Torneo Apertura 2001,River Plate,6,1,Rosario Central
Torneo Apertura 2001,Velez,1,1,Racing Club
Torneo Apertura 2001,Union,0,2,Racing Club
Torneo Apertura 2001,Gimnasia (LP),2,2,Boca Juniors
Torneo Clausura 2001,Gimnasia (LP),0,1,Boca Juniors
Torneo Apertura 2001,Gimnasia (LP),1,1,Estudiantes (LP)
Torneo Clausura 2001,Estudiantes (LP),2,1,Gimnasia (LP)
Torneo Apertura 2001,Argentinos,0,4,Estudiantes (LP)
Torneo Clausura 2001,Estudiantes (LP),1,2,Argentinos
Torneo Clausura 2001,Racing Club,0,1,Talleres (C)
Torneo Clausura 2001,Racing Club,0,0,Union
Torneo Apertura 2001,Talleres (C),0,2,Racing Club
Torneo Clausura 2001,Rosario Central,1,1,River Plate
Torneo Clausura 2001,Talleres (C),0,1,Belgrano
Torneo Clausura 2001,Velez,0,3,Belgrano
Torneo Apertura 2001,Velez,0,1,Belgrano
Torneo Clausura 2001,San Lorenzo,1,3,River Plate
Torneo Apertura 2001,River Plate,2,2,San Lorenzo
Torneo Apertura 2001,Argentinos,1,3,Boca Juniors
Torneo Clausura 2001,Argentinos,2,2,Boca Juniors
Torneo Clausura 2001,Union,1,2,Belgrano
Torneo Apertura 2001,Belgrano,1,1,Union
Torneo Apertura 2001,Belgrano,1,0,Talleres (C)
Torneo Clausura 2001,Newells,3,0,Huracan
Torneo Clausura 2001,San Lorenzo,3,2,Independiente
Torneo Apertura 2001,Chacarita,0,1,Argentinos
Torneo Clausura 2001,Chacarita,2,1,Argentinos
Torneo Clausura 2001,Racing Club,2,1,Boca Juniors
Torneo Apertura 2001,Boca Juniors,3,1,Racing Club
Torneo Clausura 2001,River Plate,3,3,Gimnasia (LP)
Torneo Apertura 2001,Newells,2,2,Boca Juniors
Torneo Clausura 2001,Boca Juniors,2,2,Newells
Torneo Apertura 2001,Independiente,0,0,San Lorenzo
Torneo Clausura 2001,Velez,2,0,Talleres (C)
Torneo Apertura 2001,Talleres (C),2,1,Velez
Torneo Clausura 2001,San Lorenzo,3,1,Colon
Torneo Clausura 2001,River Plate,3,0,Colon
Torneo Apertura 2001,Colon,1,0,River Plate
Torneo Apertura 2001,Lanus,1,0,Banfield
Torneo Clausura 2001,River Plate,3,0,Racing Club
Torneo Apertura 2001,Racing Club,1,1,River Plate
Torneo Apertura 2001,Boca Juniors,2,1,Huracan
Torneo Clausura 2001,Independiente,0,1,Gimnasia (LP)
Torneo Apertura 2001,Independiente,3,2,Gimnasia (LP)
Torneo Clausura 2001,Independiente,0,2,Argentinos
Torneo Clausura 2001,Boca Juniors,1,0,Huracan
Torneo Clausura 2001,San Lorenzo,2,1,Union
Torneo Apertura 2001,Independiente,2,2,Union
Torneo Clausura 2001,Union,2,2,Independiente
Torneo Clausura 2001,Colon,1,1,Racing Club
Torneo Apertura 2001,Racing Club,2,1,Colon
Torneo Apertura 2001,Nueva Chicago,0,0,Gimnasia (LP)
Torneo Apertura 2001,Estudiantes (LP),1,0,Independiente
Torneo Clausura 2001,Estudiantes (LP),0,2,Independiente
Torneo Apertura 2001,Union,1,2,San Lorenzo
Torneo Apertura 2001,Independiente,1,0,Argentinos
Torneo Clausura 2001,Huracan,1,2,Estudiantes (LP)
Torneo Apertura 2001,Estudiantes (LP),2,0,Huracan
Torneo Apertura 2001,Independiente,2,1,Talleres (C)
Torneo Clausura 2001,Talleres (C),1,0,Independiente
Torneo Apertura 2001,San Lorenzo,1,1,Colon
Torneo Clausura 2001,Rosario Central,0,0,Colon
Torneo Apertura 2001,Talleres (C),1,3,San Lorenzo
Torneo Apertura 2001,Argentinos,1,1,Gimnasia (LP)
Torneo Clausura 2001,Argentinos,2,1,Gimnasia (LP)
Torneo Apertura 2001,Rosario Central,0,1,Colon
Torneo Clausura 2001,Talleres (C),0,3,San Lorenzo
Torneo Clausura 2001,Gimnasia (LP),0,1,Racing Club
Torneo Clausura 2001,Racing Club,2,0,San Lorenzo
Torneo Apertura 2001,Racing Club,4,1,San Lorenzo
Torneo Apertura 2001,Racing Club,4,1,Gimnasia (LP)
Torneo Apertura 2001,Velez,2,2,Boca Juniors
Torneo Clausura 2001,Velez,5,2,Boca Juniors
Torneo Clausura 2001,Racing Club,4,1,Rosario Central
Torneo Apertura 2001,Rosario Central,0,1,Racing Club
Torneo Apertura 2001,Argentinos,3,1,Huracan
Torneo Clausura 2001,Huracan,2,1,Argentinos
Torneo Clausura 2001,Talleres (C),0,0,Boca Juniors
Torneo Apertura 2001,Talleres (C),1,0,Boca Juniors
Torneo Apertura 2001,Colon,0,0,Union
Torneo Clausura 2001,Colon,1,1,Union
Torneo Clausura 2001,Colon,2,3,Almagro
Torneo Clausura 2001,Almagro,0,4,Estudiantes (LP)
Torneo Clausura 2001,Gimnasia (LP),1,1,Almagro
Torneo Clausura 2001,Huracan,2,0,Almagro
Torneo Apertura 2001,Rosario Central,1,0,Union
Torneo Clausura 2001,Rosario Central,3,3,Union
Torneo Clausura 2001,Independiente,2,1,Almagro
Torneo Clausura 2001,Almagro,2,1,Lanus
Torneo Clausura 2001,Chacarita,0,2,Almagro
Torneo Clausura 2001,Los Andes,1,1,Almagro
Torneo Clausura 2001,Racing Club,0,4,Almagro
Torneo Clausura 2001,River Plate,5,1,Almagro
Torneo Clausura 2001,Almagro,1,3,Rosario Central
Torneo Apertura 2001,Independiente,0,5,River Plate
Torneo Clausura 2001,River Plate,3,1,Independiente
Torneo Clausura 2001,Almagro,0,1,San Lorenzo
Torneo Clausura 2001,Almagro,2,2,Talleres (C)
Torneo Clausura 2001,Almagro,0,0,Union
Torneo Clausura 2001,Almagro,2,0,Newells
Torneo Apertura 2001,Belgrano,2,0,Banfield
Torneo Apertura 2001,Banfield,2,3,Gimnasia (LP)
Torneo Clausura 2001,Almagro,1,0,Boca Juniors
Torneo Clausura 2001,Rosario Central,0,1,Talleres (C)
Torneo Clausura 2001,Los Andes,3,2,Gimnasia (LP)
Torneo Apertura 2001,Boca Juniors,3,1,Rosario Central
Torneo Clausura 2001,Rosario Central,1,2,Boca Juniors
Torneo Apertura 2001,Chacarita,2,0,Banfield
Torneo Clausura 2001,Estudiantes (LP),1,1,Boca Juniors
Torneo Apertura 2001,Boca Juniors,4,2,Estudiantes (LP)
Torneo Clausura 2001,Argentinos,1,1,Almagro
Torneo Clausura 2001,Almagro,4,0,Belgrano
Torneo Apertura 2001,Colon,1,0,Banfield
Torneo Apertura 2001,Gimnasia (LP),0,2,San Lorenzo
Torneo Clausura 2001,Gimnasia (LP),2,2,San Lorenzo
Torneo Apertura 2001,Boca Juniors,0,1,Banfield
Torneo Apertura 2001,Boca Juniors,6,1,Lanus
Torneo Clausura 2001,Lanus,1,2,Boca Juniors
Torneo Clausura 2001,Gimnasia (LP),0,1,Rosario Central
Torneo Clausura 2001,Rosario Central,0,3,San Lorenzo
Torneo Apertura 2001,San Lorenzo,1,0,Rosario Central
Torneo Apertura 2001,Gimnasia (LP),2,2,Rosario Central
Torneo Clausura 2001,Newells,0,1,Independiente
Torneo Apertura 2001,Huracan,2,1,Independiente
Torneo Apertura 2001,Independiente,0,1,Newells
Torneo Apertura 2001,Gimnasia (LP),4,1,Newells
Torneo Apertura 2001,Velez,3,1,Rosario Central
Torneo Apertura 2001,Gimnasia (LP),3,2,Velez
Torneo Clausura 2001,Gimnasia (LP),2,2,Velez
Torneo Clausura 2001,Boca Juniors,1,0,Los Andes
Torneo Clausura 2001,Colon,2,0,Velez
Torneo Apertura 2001,Independiente,0,3,Banfield
Torneo Apertura 2001,Velez,2,2,Colon
Torneo Apertura 2001,Independiente,1,0,Nueva Chicago
Torneo Apertura 2001,Huracan,2,1,Banfield
Torneo Apertura 2001,Banfield,1,1,Argentinos
Torneo Apertura 2001,Lanus,1,4,Independiente
Torneo Apertura 2001,Belgrano,2,2,Argentinos
Torneo Clausura 2001,Belgrano,0,2,Argentinos
Torneo Clausura 2001,Boca Juniors,4,4,Chacarita
Torneo Apertura 2001,Boca Juniors,3,1,Chacarita
Torneo Clausura 2001,Velez,1,1,Rosario Central
Torneo Clausura 2001,Independiente,0,1,Racing Club
Torneo Apertura 2001,Independiente,1,1,Racing Club
Torneo Clausura 2001,Independiente,2,1,Lanus
Torneo Apertura 2001,Talleres (C),1,3,River Plate
Torneo Clausura 2001,Talleres (C),3,1,River Plate
Torneo Clausura 2001,Independiente,0,0,Rosario Central
Torneo Apertura 2001,Talleres (C),4,1,Gimnasia (LP)
Torneo Clausura 2001,Gimnasia (LP),2,1,Talleres (C)
Torneo Clausura 2001,Gimnasia (LP),1,3,Lanus
Torneo Apertura 2001,Gimnasia (LP),2,1,Lanus
Torneo Clausura 2001,Velez,0,2,River Plate
Torneo Apertura 2001,River Plate,4,2,Velez
Torneo Clausura 2001,Newells,0,0,Gimnasia (LP)
Torneo Clausura 2001,Boca Juniors,3,1,Colon
Torneo Apertura 2001,Boca Juniors,0,0,Colon
Torneo Clausura 2001,Union,2,3,River Plate
Torneo Clausura 2001,Independiente,4,0,Los Andes
Torneo Apertura 2001,Union,1,1,River Plate
Torneo Apertura 2001,San Lorenzo,1,0,Boca Juniors
Torneo Clausura 2001,San Lorenzo,1,0,Boca Juniors
Torneo Apertura 2001,Union,1,2,Gimnasia (LP)
Torneo Clausura 2001,Gimnasia (LP),4,2,Union
Torneo Clausura 2001,Velez,3,1,Union
Torneo Apertura 2001,Union,0,1,Velez
Torneo Apertura 2001,Rosario Central,1,1,Independiente
Torneo Clausura 2001,Almagro,1,2,Velez
Torneo Clausura 2001,Huracan,2,1,Independiente
Torneo Apertura 2001,Rosario Central,1,0,Talleres (C)
Torneo Clausura 2001,Estudiantes (LP),0,1,Chacarita
Torneo Clausura 2001,Belgrano,0,1,Racing Club
Torneo Clausura 2001,Colon,2,1,Lanus
Torneo Apertura 2001,Belgrano,0,2,River Plate
Torneo Clausura 2001,Belgrano,1,3,River Plate
Torneo Apertura 2001,Newells,1,2,Colon
Torneo Apertura 2001,Estudiantes (LP),0,3,Chacarita
Torneo Clausura 2001,Lanus,0,2,Estudiantes (LP)
Torneo Apertura 2001,Huracan,2,2,Chacarita
Torneo Clausura 2001,Huracan,0,0,Chacarita
Torneo Clausura 2001,Estudiantes (LP),0,0,Los Andes
Torneo Clausura 2001,Velez,2,0,Huracan
Torneo Apertura 2001,Estudiantes (LP),1,3,Lanus
Torneo Clausura 2001,Independiente,0,1,Velez
Torneo Apertura 2001,Union,4,1,Talleres (C)
Torneo Apertura 2001,Racing Club,0,0,Belgrano
Torneo Apertura 2001,Boca Juniors,5,3,Independiente
Torneo Apertura 2001,Banfield,0,5,Newells
Torneo Clausura 2001,Argentinos,1,1,Instituto
Torneo Clausura 2001,Argentinos,2,0,Racing Club
Torneo Clausura 2001,Velez,0,2,San Lorenzo
Torneo Apertura 2001,Chacarita,1,1,Independiente
Torneo Apertura 2001,Lanus,0,0,Colon
Torneo Clausura 2001,Belgrano,1,0,Quilmes
Torneo Clausura 2001,Quilmes,1,0,Belgrano
Torneo Apertura 2001,Rosario Central,1,1,Belgrano
Torneo Apertura 2001,Nueva Chicago,1,3,Argentinos
Torneo Apertura 2001,Velez,1,4,Independiente
Torneo Apertura 2001,San Lorenzo,2,1,Velez
Torneo Clausura 2001,Boca Juniors,2,1,Independiente
Torneo Clausura 2001,Newells,1,3,Colon
Torneo Clausura 2001,Talleres (C),3,0,Union
Torneo Clausura 2001,Rosario Central,1,3,Belgrano
Torneo Clausura 2001,Colon,1,1,Los Andes
Torneo Apertura 2001,Racing Club,2,1,Argentinos
Torneo Apertura 2001,Argentinos,1,2,Newells
Torneo Clausura 2001,Huracan,2,0,Los Andes
Torneo Clausura 2001,Newells,2,1,Argentinos
Torneo Apertura 2001,Colon,3,1,Nueva Chicago
Torneo Apertura 2001,Huracan,1,2,Lanus
Torneo Clausura 2001,Los Andes,2,2,Argentinos
Torneo Apertura 2001,Belgrano,1,2,Nueva Chicago
Torneo Clausura 2001,Chacarita,0,1,Gimnasia (LP)
Torneo Apertura 2001,Nueva Chicago,1,2,Boca Juniors
Torneo Apertura 2001,Gimnasia (LP),0,2,Chacarita
Torneo Clausura 2001,Colon,0,1,Chacarita
Torneo Clausura 2001,Lanus,1,1,Huracan
Torneo Clausura 2001,Instituto,0,0,Argentinos
Torneo Apertura 2001,Chacarita,1,1,Colon
Torneo Apertura 2001,Estudiantes (LP),0,2,Nueva Chicago
Torneo Clausura 2001,Newells,1,0,Estudiantes (LP)
Torneo Apertura 2001,Banfield,2,0,Nueva Chicago
Torneo Apertura 2001,Newells,1,2,Estudiantes (LP)
Torneo Clausura 2001,Independiente,0,0,Chacarita
Torneo Apertura 2001,Estudiantes (LP),0,0,Banfield
Torneo Apertura 2001,Velez,1,0,Huracan
Torneo Clausura 2001,Argentinos,1,1,Lanus
Torneo Apertura 2001,Belgrano,1,0,San Lorenzo
Torneo Clausura 2001,San Lorenzo,2,0,Belgrano
Torneo Clausura 2002,Belgrano,1,0,Chacarita
Torneo Apertura 2002,Independiente,2,0,Lanus
Torneo Apertura 2002,Huracan,2,1,Nueva Chicago
Torneo Clausura 2002,Independiente,1,1,Lanus
Torneo Clausura 2002,Argentinos,2,1,Banfield
Torneo Clausura 2002,Nueva Chicago,0,4,Huracan
Torneo Clausura 2002,Racing Club,3,0,Talleres (C)
Torneo Clausura 2002,Belgrano,2,3,Boca Juniors
Torneo Apertura 2002,Velez,3,1,Gimnasia (LP)
Torneo Clausura 2002,Velez,1,2,Gimnasia (LP)
Torneo Clausura 2002,Union,0,1,Huracan
Torneo Apertura 2002,Union,2,2,Huracan
Torneo Clausura 2002,Velez,1,1,Union
Torneo Apertura 2002,Union,0,1,Velez
Torneo Clausura 2002,Nueva Chicago,1,1,Independiente
Torneo Apertura 2002,Velez,3,0,Banfield
Torneo Clausura 2002,Velez,3,0,Banfield
Torneo Clausura 2002,Lanus,2,0,Huracan
Torneo Apertura 2002,Banfield,2,1,Independiente
Torneo Clausura 2002,Banfield,2,1,Independiente
Torneo Apertura 2002,Lanus,2,0,Huracan
Torneo Apertura 2002,Banfield,0,0,Estudiantes (LP)
Torneo Clausura 2002,Colon,1,1,Velez
Torneo Apertura 2002,Velez,1,0,Colon
Torneo Apertura 2002,Gimnasia (LP),2,2,Arsenal
Torneo Apertura 2002,Rosario Central,1,0,San Lorenzo
Torneo Clausura 2002,Argentinos,1,2,Belgrano
Torneo Clausura 2002,Racing Club,1,2,Independiente
Torneo Apertura 2002,Olimpo,2,0,Huracan
Torneo Apertura 2002,Rosario Central,1,2,Estudiantes (LP)
Torneo Apertura 2002,Estudiantes (LP),6,0,Olimpo
Torneo Apertura 2002,San Lorenzo,1,2,Arsenal
Torneo Apertura 2002,River Plate,1,2,Lanus
Torneo Apertura 2002,Newells,4,1,Talleres (C)
Torneo Clausura 2002,Newells,2,0,Talleres (C)
Torneo Clausura 2002,Union,1,0,Belgrano
Torneo Clausura 2002,Lanus,1,0,River Plate
Torneo Apertura 2002,Huracan,2,2,Arsenal
Torneo Clausura 2002,Argentinos,3,2,Chacarita
Torneo Apertura 2002,San Lorenzo,0,3,Independiente
Torneo Clausura 2002,San Lorenzo,0,1,Independiente
Torneo Apertura 2002,Olimpo,0,2,Boca Juniors
Torneo Apertura 2002,Arsenal,0,0,River Plate
Torneo Clausura 2002,Independiente,2,0,Belgrano
Torneo Clausura 2002,Lanus,1,0,Boca Juniors
Torneo Clausura 2002,Racing Club,2,1,Boca Juniors
Torneo Apertura 2002,Boca Juniors,3,4,Racing Club
Torneo Apertura 2002,Newells,1,1,Boca Juniors
Torneo Clausura 2002,Rosario Central,2,0,Estudiantes (LP)
Torneo Clausura 2002,Colon,2,2,Newells
Torneo Apertura 2002,Colon,3,1,Newells
Torneo Apertura 2002,Independiente,1,1,Boca Juniors
Torneo Clausura 2002,Chacarita,1,1,Boca Juniors
Torneo Apertura 2002,Boca Juniors,2,1,Chacarita
Torneo Clausura 2002,River Plate,5,1,Argentinos
Torneo Clausura 2002,Colon,1,1,Chacarita
Torneo Apertura 2002,Colon,3,1,Chacarita
Torneo Clausura 2002,Argentinos,1,1,Union
Torneo Clausura 2002,Union,0,0,Colon
Torneo Apertura 2002,Colon,1,0,Union
Torneo Apertura 2002,Boca Juniors,1,0,Talleres (C)
Torneo Clausura 2002,Rosario Central,0,0,San Lorenzo
Torneo Clausura 2002,Boca Juniors,1,0,Talleres (C)
Torneo Clausura 2002,Chacarita,1,1,Lanus
Torneo Clausura 2002,Belgrano,2,1,Velez
Torneo Apertura 2002,Arsenal,4,1,Rosario Central
Torneo Apertura 2002,Lanus,0,1,Chacarita
Torneo Clausura 2002,San Lorenzo,0,0,River Plate
Torneo Apertura 2002,San Lorenzo,0,1,River Plate
Torneo Apertura 2002,Racing Club,1,4,Independiente
Torneo Clausura 2002,Independiente,1,1,Boca Juniors
Torneo Clausura 2002,Boca Juniors,3,2,Argentinos
Torneo Clausura 2002,Argentinos,1,1,Nueva Chicago
Torneo Apertura 2002,Nueva Chicago,2,2,Independiente
Torneo Clausura 2002,Banfield,0,0,Huracan
Torneo Apertura 2002,San Lorenzo,2,1,Newells
Torneo Apertura 2002,Chacarita,2,0,Gimnasia (LP)
Torneo Apertura 2002,Colon,2,2,Lanus
Torneo Clausura 2002,Newells,3,2,Independiente
Torneo Apertura 2002,Independiente,1,1,Newells
Torneo Clausura 2002,Colon,2,1,Lanus
Torneo Apertura 2002,Banfield,1,1,Arsenal
Torneo Clausura 2002,Banfield,0,1,Belgrano
Torneo Apertura 2002,Estudiantes (LP),1,2,Arsenal
Torneo Apertura 2002,Gimnasia (LP),1,1,Olimpo
Torneo Apertura 2002,Gimnasia (LP),2,1,Newells
Torneo Apertura 2002,Talleres (C),1,1,Banfield
Torneo Clausura 2002,Talleres (C),1,2,Banfield
Torneo Apertura 2002,Talleres (C),0,0,Gimnasia (LP)
Torneo Clausura 2002,Gimnasia (LP),1,0,Talleres (C)
Torneo Clausura 2002,Newells,0,1,Gimnasia (LP)
Torneo Apertura 2002,Nueva Chicago,2,0,Estudiantes (LP)
Torneo Apertura 2002,Newells,0,2,Rosario Central
Torneo Clausura 2002,Rosario Central,0,0,Newells
Torneo Apertura 2002,Huracan,0,4,Velez
Torneo Clausura 2002,Lanus,0,2,Gimnasia (LP)
Torneo Clausura 2002,Huracan,1,0,Velez
Torneo Clausura 2002,Chacarita,0,1,Gimnasia (LP)
Torneo Clausura 2002,Velez,0,1,River Plate
Torneo Clausura 2002,Chacarita,0,2,Huracan
Torneo Apertura 2002,Estudiantes (LP),1,2,Velez
Torneo Apertura 2002,Chacarita,0,1,Arsenal
Torneo Apertura 2002,Union,3,2,Rosario Central
Torneo Clausura 2002,Union,3,1,Rosario Central
Torneo Apertura 2002,Arsenal,0,1,Boca Juniors
Torneo Clausura 2002,Nueva Chicago,2,1,Belgrano
Torneo Apertura 2002,Huracan,0,4,San Lorenzo
Torneo Clausura 2002,San Lorenzo,2,0,Banfield
Torneo Apertura 2002,River Plate,0,0,Newells
Torneo Clausura 2002,Newells,1,0,River Plate
Torneo Clausura 2002,Belgrano,1,0,Lanus
Torneo Apertura 2002,Newells,0,0,Chacarita
Torneo Clausura 2002,Independiente,0,1,Colon
Torneo Apertura 2002,Independiente,1,2,River Plate
Torneo Apertura 2002,San Lorenzo,2,1,Banfield
Torneo Clausura 2002,Huracan,1,1,San Lorenzo
Torneo Apertura 2002,Chacarita,0,0,Velez
Torneo Clausura 2002,Chacarita,1,1,Velez
Torneo Clausura 2002,River Plate,1,0,Independiente
Torneo Apertura 2002,Independiente,7,1,Colon
Torneo Clausura 2002,Chacarita,2,1,Newells
Torneo Clausura 2002,Banfield,2,2,Estudiantes (LP)
Torneo Clausura 2002,Estudiantes (LP),3,2,Velez
Torneo Apertura 2002,Arsenal,2,1,Union
Torneo Apertura 2002,Union,0,0,Banfield
Torneo Clausura 2002,Union,0,2,Banfield
Torneo Clausura 2002,Belgrano,0,1,Racing Club
Torneo Apertura 2002,Olimpo,2,0,Chacarita
Torneo Clausura 2002,Lanus,2,0,Racing Club
Torneo Apertura 2002,Lanus,2,1,Racing Club
Torneo Apertura 2002,Independiente,3,1,Rosario Central
Torneo Clausura 2002,Independiente,1,4,Rosario Central
Torneo Clausura 2002,Chacarita,2,1,Estudiantes (LP)
Torneo Clausura 2002,River Plate,3,1,Talleres (C)
Torneo Apertura 2002,Huracan,2,3,Banfield
Torneo Clausura 2002,Huracan,0,4,River Plate
Torneo Apertura 2002,Estudiantes (LP),0,1,Chacarita
Torneo Apertura 2002,River Plate,1,1,Talleres (C)
Torneo Apertura 2002,Talleres (C),0,3,Chacarita
Torneo Clausura 2002,Velez,0,1,Argentinos
Torneo Clausura 2002,Newells,2,0,Nueva Chicago
Torneo Clausura 2002,Estudiantes (LP),4,1,San Lorenzo
Torneo Apertura 2002,San Lorenzo,3,1,Estudiantes (LP)
Torneo Apertura 2002,Nueva Chicago,1,2,Newells
Torneo Apertura 2002,Gimnasia (LP),0,1,Banfield
Torneo Clausura 2002,Nueva Chicago,1,0,Estudiantes (LP)
Torneo Clausura 2002,Rosario Central,2,0,Gimnasia (LP)
Torneo Clausura 2002,River Plate,0,0,Banfield
Torneo Clausura 2002,Gimnasia (LP),3,2,Union
Torneo Apertura 2002,Union,2,1,Gimnasia (LP)
Torneo Clausura 2002,Talleres (C),2,2,Chacarita
Torneo Apertura 2002,Velez,0,1,River Plate
Torneo Apertura 2002,Newells,1,0,Olimpo
Torneo Apertura 2002,Lanus,0,0,Gimnasia (LP)
Torneo Clausura 2002,Gimnasia (LP),1,1,Banfield
Torneo Clausura 2002,Union,2,2,Chacarita
Torneo Clausura 2002,Colon,1,3,Boca Juniors
Torneo Apertura 2002,Colon,1,0,Boca Juniors
Torneo Apertura 2002,Union,1,2,Chacarita
Torneo Clausura 2002,Estudiantes (LP),3,3,Newells
Torneo Apertura 2002,Chacarita,1,0,Nueva Chicago
Torneo Clausura 2002,Newells,1,4,San Lorenzo
Torneo Clausura 2002,Nueva Chicago,1,1,Chacarita
Torneo Apertura 2002,River Plate,4,2,Union
Torneo Apertura 2002,Rosario Central,5,2,Gimnasia (LP)
Torneo Apertura 2002,Rosario Central,1,1,Velez
Torneo Clausura 2002,Rosario Central,0,2,Huracan
Torneo Apertura 2002,Rosario Central,2,2,Huracan
Torneo Clausura 2002,Rosario Central,0,3,Velez
Torneo Apertura 2002,Boca Juniors,2,2,San Lorenzo
Torneo Clausura 2002,Boca Juniors,0,0,San Lorenzo
Torneo Apertura 2002,Estudiantes (LP),3,3,Newells
Torneo Apertura 2002,Banfield,5,0,River Plate
Torneo Clausura 2002,River Plate,6,0,Union
Torneo Apertura 2002,River Plate,1,2,Huracan
Torneo Clausura 2002,Newells,0,2,Union
Torneo Clausura 2002,Boca Juniors,1,0,Newells
Torneo Clausura 2002,River Plate,4,2,Colon
Torneo Apertura 2002,Racing Club,1,1,Gimnasia (LP)
Torneo Apertura 2002,San Lorenzo,1,0,Nueva Chicago
Torneo Clausura 2002,San Lorenzo,4,2,Nueva Chicago
Torneo Apertura 2002,Banfield,1,1,Lanus
Torneo Clausura 2002,Banfield,2,1,Rosario Central
Torneo Apertura 2002,River Plate,1,0,Colon
Torneo Apertura 2002,Talleres (C),2,1,Nueva Chicago
Torneo Clausura 2002,Talleres (C),0,1,Nueva Chicago
Torneo Clausura 2002,Banfield,2,2,Lanus
Torneo Clausura 2002,Nueva Chicago,0,1,Rosario Central
Torneo Apertura 2002,Rosario Central,1,0,Banfield
Torneo Apertura 2002,Talleres (C),5,0,Huracan
